"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT005808","hsa","hsa","hsa-miR-155-3p","IRAK3","1","1","1","1","0","0","0","0","4","1"
"MIRT082844","hsa","hsa","hsa-miR-155-3p","ZNF460","0","0","0","0","1","0","0","0","1","2"
"MIRT256047","hsa","hsa","hsa-miR-155-3p","UBE2K","0","0","0","0","1","0","0","0","1","2"
"MIRT437787","hsa","hsa","hsa-miR-155-3p","PTEN","1","0","1","0","0","0","0","0","2","1"
"MIRT456168","hsa","hsa","hsa-miR-155-3p","ZDHHC6","0","0","0","0","1","0","0","1","2","1"
"MIRT464916","hsa","hsa","hsa-miR-155-3p","TXNIP","0","0","0","0","1","0","0","0","1","2"
"MIRT475559","hsa","hsa","hsa-miR-155-3p","HNRNPF","0","0","0","0","1","0","0","0","1","1"
"MIRT499608","hsa","hsa","hsa-miR-155-3p","DNAJA1","0","0","0","0","1","0","0","0","1","4"
"MIRT504220","hsa","hsa","hsa-miR-155-3p","MYO6","0","0","0","0","1","0","0","0","1","2"
"MIRT504256","hsa","hsa","hsa-miR-155-3p","C1orf147","0","0","0","0","1","0","0","0","1","2"
"MIRT507642","hsa","hsa","hsa-miR-155-3p","CREBRF","0","0","0","0","1","0","0","0","1","1"
"MIRT522858","hsa","hsa","hsa-miR-155-3p","KIAA1551","0","0","0","0","1","0","0","0","1","1"
"MIRT527505","hsa","hsa","hsa-miR-155-3p","MYD88","0","0","0","0","1","0","0","0","1","1"
"MIRT530713","hsa","hsa","hsa-miR-155-3p","ORMDL3","0","0","0","0","1","0","0","0","1","1"
"MIRT532851","hsa","hsa","hsa-miR-155-3p","ZNF699","0","0","0","0","1","0","0","0","1","1"
"MIRT535952","hsa","hsa","hsa-miR-155-3p","MIA3","0","0","0","0","1","0","0","0","1","1"
"MIRT539041","hsa","hsa","hsa-miR-155-3p","ATXN1L","0","0","0","0","1","0","0","0","1","2"
