"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT006472","hsa","hsa","hsa-miR-125b-5p","TNFAIP3","1","1","1","0","0","0","0","0","3","2"
"MIRT006430","hsa","hsa","hsa-miR-125b-5p","RPS6KA1","1","1","1","0","0","0","0","0","3","2"
"MIRT000346","hsa","hsa","hsa-miR-125b-5p","BMPR1B","1","0","0","0","0","0","1","0","2","1"
"MIRT000347","hsa","hsa","hsa-miR-125b-5p","EIF4EBP1","1","0","1","1","0","0","1","0","4","2"
"MIRT000348","hsa","hsa","hsa-miR-125b-5p","HMGA2","1","0","0","0","0","0","1","0","2","1"
"MIRT000349","hsa","hsa","hsa-miR-125b-5p","HMGA1","1","0","0","0","0","0","1","0","2","1"
"MIRT000350","hsa","hsa","hsa-miR-125b-5p","GLI1","1","0","0","0","0","0","1","0","2","1"
"MIRT000351","hsa","hsa","hsa-miR-125b-5p","CDK6","0","0","0","0","0","0","1","0","1","2"
"MIRT000462","hsa","hsa","hsa-miR-125b-5p","NKIRAS2","1","1","1","0","0","0","1","0","4","1"
"MIRT006387","hsa","hsa","hsa-miR-125b-5p","ETS1","1","0","0","0","0","0","0","0","1","2"
"MIRT000525","hsa","hsa","hsa-miR-125b-5p","SMO","1","1","0","0","0","0","1","0","3","2"
"MIRT000535","hsa","hsa","hsa-miR-125b-5p","TP53","1","1","1","0","1","0","1","0","5","8"
"MIRT001037","hsa","hsa","hsa-miR-125b-5p","LIF","0","0","1","1","0","0","1","0","3","2"
"MIRT001197","hsa","hsa","hsa-miR-125b-5p","VDR","1","1","1","0","0","0","1","0","4","2"
"MIRT006524","hsa","hsa","hsa-miR-125b-5p","DGAT1","1","0","0","0","0","0","0","0","1","1"
"MIRT006523","hsa","hsa","hsa-miR-125b-5p","TBC1D1","1","0","0","0","0","0","0","0","1","1"
"MIRT002358","hsa","hsa","hsa-miR-125b-5p","FAM19A1","0","0","0","0","0","0","1","0","1","1"
"MIRT002359","hsa","hsa","hsa-miR-125b-5p","ID1","0","0","0","0","0","0","1","0","1","1"
"MIRT002360","hsa","hsa","hsa-miR-125b-5p","ID3","0","0","0","0","0","0","1","0","1","1"
"MIRT002362","hsa","hsa","hsa-miR-125b-5p","TENM2","0","0","0","0","0","0","1","0","1","1"
"MIRT002363","hsa","hsa","hsa-miR-125b-5p","MAN1A1","0","0","0","0","0","0","1","0","1","1"
"MIRT002364","hsa","hsa","hsa-miR-125b-5p","TSPAN8","0","0","0","0","0","0","1","0","1","2"
"MIRT002365","hsa","hsa","hsa-miR-125b-5p","UGT2B17","0","0","0","0","0","0","1","0","1","1"
"MIRT002366","hsa","hsa","hsa-miR-125b-5p","PIGR","0","0","0","0","0","0","1","0","1","1"
