"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT006695","hsa","hsa","hsa-miR-30e-3p","NFKBIA","1","1","1","0","0","0","0","0","3","1"
"MIRT044114","hsa","hsa","hsa-miR-30e-3p","UBXN1","0","0","0","0","1","0","0","0","1","1"
"MIRT044115","hsa","hsa","hsa-miR-30e-3p","PPP2R2B","0","0","0","0","1","0","0","0","1","1"
"MIRT044116","hsa","hsa","hsa-miR-30e-3p","FAM47E","0","0","0","0","1","0","0","0","1","1"
"MIRT044117","hsa","hsa","hsa-miR-30e-3p","TRIM37","0","0","0","0","1","0","0","0","1","1"
"MIRT044118","hsa","hsa","hsa-miR-30e-3p","SGSH","0","0","0","0","1","0","0","0","1","1"
"MIRT044119","hsa","hsa","hsa-miR-30e-3p","TBC1D9B","0","0","0","0","1","0","0","0","1","1"
"MIRT044120","hsa","hsa","hsa-miR-30e-3p","DGCR8","0","0","0","0","1","0","0","0","1","1"
"MIRT044121","hsa","hsa","hsa-miR-30e-3p","CLSTN1","0","0","0","0","1","0","0","0","1","1"
"MIRT044122","hsa","hsa","hsa-miR-30e-3p","RPS3","0","0","0","0","1","0","0","0","1","1"
"MIRT044123","hsa","hsa","hsa-miR-30e-3p","LNPEP","0","0","0","0","1","0","0","0","1","1"
"MIRT044124","hsa","hsa","hsa-miR-30e-3p","SERPINE2","0","0","0","0","1","0","0","0","1","1"
"MIRT044125","hsa","hsa","hsa-miR-30e-3p","YWHAE","0","0","0","0","1","0","0","0","1","1"
"MIRT044126","hsa","hsa","hsa-miR-30e-3p","RBBP7","0","0","0","0","1","0","0","0","1","1"
"MIRT054114","hsa","hsa","hsa-miR-30e-3p","RARRES3","0","0","0","1","0","0","0","0","1","1"
"MIRT072024","hsa","hsa","hsa-miR-30e-3p","SCP2","0","0","0","0","1","0","0","0","1","1"
"MIRT085318","hsa","hsa","hsa-miR-30e-3p","MORC3","0","0","0","0","1","0","0","0","1","1"
"MIRT089471","hsa","hsa","hsa-miR-30e-3p","MTHFD2","0","0","0","0","1","0","0","0","1","1"
"MIRT103260","hsa","hsa","hsa-miR-30e-3p","NUPL2","0","0","0","0","1","0","0","0","1","2"
"MIRT105099","hsa","hsa","hsa-miR-30e-3p","MYC","0","0","0","0","1","0","0","0","1","3"
"MIRT116051","hsa","hsa","hsa-miR-30e-3p","ADORA2B","0","0","0","0","1","0","0","0","1","1"
"MIRT128962","hsa","hsa","hsa-miR-30e-3p","KMT2A","0","0","0","0","1","0","0","0","1","1"
"MIRT147285","hsa","hsa","hsa-miR-30e-3p","KPNA2","0","0","0","0","1","0","0","0","1","5"
"MIRT196385","hsa","hsa","hsa-miR-30e-3p","NUFIP2","0","0","0","0","1","0","0","0","1","3"
"MIRT214149","hsa","hsa","hsa-miR-30e-3p","LMNB1","0","0","0","0","1","0","0","0","1","1"
"MIRT223694","hsa","hsa","hsa-miR-30e-3p","FZD6","0","0","0","0","1","0","0","0","1","1"
"MIRT358830","hsa","hsa","hsa-miR-30e-3p","C5ORF51","0","0","0","0","1","0","0","0","1","1"
"MIRT385493","hsa","hsa","hsa-miR-30e-3p","ZFP36L1","0","0","0","0","1","0","0","0","1","1"
"MIRT438585","hsa","hsa","hsa-miR-30e-3p","ATF3","0","0","1","1","0","0","0","0","2","1"
"MIRT446586","hsa","hsa","hsa-miR-30e-3p","FBXO40","0","0","0","0","1","0","0","1","2","1"
"MIRT451471","hsa","hsa","hsa-miR-30e-3p","RAB31","0","0","0","0","1","0","0","0","1","1"
"MIRT455179","hsa","hsa","hsa-miR-30e-3p","AGTRAP","0","0","0","0","1","0","0","0","1","1"
"MIRT455443","hsa","hsa","hsa-miR-30e-3p","EPB41L4B","0","0","0","0","1","0","0","0","1","1"
"MIRT457267","hsa","hsa","hsa-miR-30e-3p","ALDH9A1","0","0","0","0","1","0","0","0","1","1"
"MIRT459499","hsa","hsa","hsa-miR-30e-3p","TACR3","0","0","0","0","1","0","0","0","1","1"
"MIRT463694","hsa","hsa","hsa-miR-30e-3p","YWHAG","0","0","0","0","1","0","0","0","1","1"
"MIRT464524","hsa","hsa","hsa-miR-30e-3p","UBXN2B","0","0","0","0","1","0","0","0","1","1"
"MIRT466784","hsa","hsa","hsa-miR-30e-3p","SUPT16H","0","0","0","0","1","0","0","0","1","1"
"MIRT466932","hsa","hsa","hsa-miR-30e-3p","STAU1","0","0","0","0","1","0","0","0","1","1"
"MIRT467945","hsa","hsa","hsa-miR-30e-3p","SLC16A1","0","0","0","0","1","0","0","0","1","1"
"MIRT468603","hsa","hsa","hsa-miR-30e-3p","SUMO1","0","0","0","0","1","0","0","0","1","1"
"MIRT468626","hsa","hsa","hsa-miR-30e-3p","SELT","0","0","0","0","1","0","0","0","1","1"
"MIRT472147","hsa","hsa","hsa-miR-30e-3p","NIN","0","0","0","0","1","0","0","0","1","2"
"MIRT476262","hsa","hsa","hsa-miR-30e-3p","GNAL","0","0","0","0","1","0","0","0","1","3"
"MIRT477339","hsa","hsa","hsa-miR-30e-3p","EOGT","0","0","0","0","1","0","0","0","1","2"
"MIRT477585","hsa","hsa","hsa-miR-30e-3p","EIF1","0","0","0","0","1","0","0","0","1","5"
"MIRT479827","hsa","hsa","hsa-miR-30e-3p","CCDC86","0","0","0","0","1","0","0","0","1","1"
"MIRT481459","hsa","hsa","hsa-miR-30e-3p","ARPP19","0","0","0","0","1","0","0","0","1","1"
"MIRT486949","hsa","hsa","hsa-miR-30e-3p","HLA-B","0","0","0","0","1","0","0","0","1","1"
"MIRT493254","hsa","hsa","hsa-miR-30e-3p","MDM4","0","0","0","0","1","0","0","0","1","1"
"MIRT494308","hsa","hsa","hsa-miR-30e-3p","CDKN1B","0","0","0","0","1","0","0","0","1","2"
"MIRT505473","hsa","hsa","hsa-miR-30e-3p","SRSF2","0","0","0","0","1","0","0","0","1","2"
"MIRT513409","hsa","hsa","hsa-miR-30e-3p","RTP4","0","0","0","0","1","0","0","0","1","1"
"MIRT520893","hsa","hsa","hsa-miR-30e-3p","STMN1","0","0","0","0","1","0","0","0","1","1"
"MIRT526475","hsa","hsa","hsa-miR-30e-3p","GOLIM4","0","0","0","0","1","0","0","0","1","1"
"MIRT526891","hsa","hsa","hsa-miR-30e-3p","ATP6V0E2","0","0","0","0","1","0","0","0","1","1"
"MIRT529164","hsa","hsa","hsa-miR-30e-3p","CCDC25","0","0","0","0","1","0","0","0","1","1"
"MIRT530288","hsa","hsa","hsa-miR-30e-3p","AKAP17A","0","0","0","0","1","0","0","0","1","1"
"MIRT531440","hsa","hsa","hsa-miR-30e-3p","HSD17B12","0","0","0","0","1","0","0","0","1","1"
"MIRT533527","hsa","hsa","hsa-miR-30e-3p","TPR","0","0","0","0","1","0","0","0","1","1"
"MIRT544056","hsa","hsa","hsa-miR-30e-3p","KIAA1462","0","0","0","0","1","0","0","0","1","1"
"MIRT548709","hsa","hsa","hsa-miR-30e-3p","CRK","0","0","0","0","1","0","0","0","1","1"
"MIRT549056","hsa","hsa","hsa-miR-30e-3p","CAMSAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT552907","hsa","hsa","hsa-miR-30e-3p","VPS37A","0","0","0","0","1","0","0","0","1","1"
"MIRT555971","hsa","hsa","hsa-miR-30e-3p","NPTN","0","0","0","0","1","0","0","0","1","1"
"MIRT556956","hsa","hsa","hsa-miR-30e-3p","IER3IP1","0","0","0","0","1","0","0","0","1","1"
"MIRT558009","hsa","hsa","hsa-miR-30e-3p","FAM107B","0","0","0","0","1","0","0","0","1","2"
"MIRT562286","hsa","hsa","hsa-miR-30e-3p","GLO1","0","0","0","0","1","0","0","0","1","1"
"MIRT564774","hsa","hsa","hsa-miR-30e-3p","ZFHX3","0","0","0","0","1","0","0","0","1","1"
