"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT001057","hsa","hsa","hsa-miR-218-5p","MBNL2","0","1","1","0","0","0","1","0","3","1"
"MIRT001058","hsa","hsa","hsa-miR-218-5p","EFNA1","0","1","1","0","0","0","1","0","3","1"
"MIRT001059","hsa","hsa","hsa-miR-218-5p","NUP93","0","1","1","0","0","0","1","0","3","1"
"MIRT001060","hsa","hsa","hsa-miR-218-5p","MRPS27","0","1","1","0","0","0","1","0","3","1"
"MIRT001061","hsa","hsa","hsa-miR-218-5p","EBP","0","1","1","0","0","0","1","0","3","1"
"MIRT001062","hsa","hsa","hsa-miR-218-5p","LAMB3","1","1","1","0","0","0","1","0","4","3"
"MIRT006105","hsa","hsa","hsa-miR-218-5p","RICTOR","1","1","1","0","1","0","0","0","4","3"
"MIRT006046","hsa","hsa","hsa-miR-218-5p","BIRC5","1","0","1","1","1","0","0","0","4","5"
"MIRT003707","hsa","hsa","hsa-miR-218-5p","NFE2L1","0","0","1","1","1","0","1","0","4","2"
"MIRT003708","hsa","hsa","hsa-miR-218-5p","LASP1","1","1","1","1","1","0","1","0","6","4"
"MIRT003711","hsa","hsa","hsa-miR-218-5p","MAFG","0","0","1","1","0","0","1","0","3","1"
"MIRT004030","hsa","hsa","hsa-miR-218-5p","IKBKB","1","1","1","0","0","0","1","0","4","1"
"MIRT004246","hsa","hsa","hsa-miR-218-5p","SP1","1","0","1","0","0","0","1","0","3","1"
"MIRT004541","hsa","hsa","hsa-miR-218-5p","VOPP1","1","1","1","1","0","0","1","0","5","3"
"MIRT004542","hsa","hsa","hsa-miR-218-5p","NACC1","0","0","1","1","0","0","1","0","3","1"
"MIRT005001","hsa","hsa","hsa-miR-218-5p","BIRC6","1","0","1","0","0","0","1","0","3","1"
"MIRT005004","hsa","hsa","hsa-miR-218-5p","ACTN1","1","0","1","0","1","0","1","0","4","2"
"MIRT005005","hsa","hsa","hsa-miR-218-5p","STAM2","1","0","1","0","0","0","1","0","3","1"
"MIRT005067","hsa","hsa","hsa-miR-218-5p","CDKN1B","1","0","0","0","0","0","1","0","2","1"
"MIRT006048","hsa","hsa","hsa-miR-218-5p","ROBO1","1","1","1","1","1","0","0","0","5","4"
"MIRT006047","hsa","hsa","hsa-miR-218-5p","GJA1","1","0","1","1","1","0","0","0","4","2"
"MIRT006748","hsa","hsa","hsa-miR-218-5p","SOST","1","0","0","0","0","0","0","0","1","2"
"MIRT006749","hsa","hsa","hsa-miR-218-5p","SFRP2","1","1","1","0","0","0","0","0","3","3"
"MIRT006839","hsa","hsa","hsa-miR-218-5p","HOXB3","1","0","0","0","0","0","0","0","1","1"
"MIRT007048","hsa","hsa","hsa-miR-218-5p","DKK2","1","1","1","0","0","0","0","0","3","2"
"MIRT007049","hsa","hsa","hsa-miR-218-5p","TOB1","1","1","1","1","1","0","0","0","5","3"
"MIRT007145","hsa","hsa","hsa-miR-218-5p","CDK6","1","1","0","0","1","0","0","0","3","1"
"MIRT007258","hsa","hsa","hsa-miR-218-5p","BMI1","1","1","1","0","0","0","0","0","3","2"
"MIRT024210","hsa","hsa","hsa-miR-218-5p","COL1A1","0","0","0","0","0","0","1","0","1","1"
"MIRT024211","hsa","hsa","hsa-miR-218-5p","EFNB2","0","0","0","0","1","0","0","0","1","1"
"MIRT024212","hsa","hsa","hsa-miR-218-5p","AHI1","0","0","0","0","1","0","0","0","1","2"
"MIRT024213","hsa","hsa","hsa-miR-218-5p","SLC38A1","0","0","0","0","1","0","0","0","1","4"
"MIRT024214","hsa","hsa","hsa-miR-218-5p","ATP6V0E1","0","0","0","0","1","0","0","0","1","1"
"MIRT024215","hsa","hsa","hsa-miR-218-5p","TPD52","0","0","0","0","1","0","0","0","1","2"
"MIRT024216","hsa","hsa","hsa-miR-218-5p","BLCAP","0","0","0","0","1","0","0","0","1","2"
"MIRT024217","hsa","hsa","hsa-miR-218-5p","SSH1","0","0","0","0","1","0","0","0","1","1"
"MIRT024218","hsa","hsa","hsa-miR-218-5p","RNF38","0","0","0","0","1","0","0","0","1","1"
