"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT000266","hsa","hsa","hsa-miR-16-5p","BMI1","1","1","0","0","0","0","1","0","3","3"
"MIRT000267","hsa","hsa","hsa-miR-16-5p","CDK2","0","0","0","0","0","0","1","0","1","1"
"MIRT000268","hsa","hsa","hsa-miR-16-5p","CDK1","0","0","0","0","1","0","1","0","2","4"
"MIRT000270","hsa","hsa","hsa-miR-16-5p","HMGA1","1","1","1","0","1","0","1","0","5","3"
"MIRT006528","hsa","hsa","hsa-miR-16-5p","NFKB1","0","0","0","0","1","0","0","0","1","1"
"MIRT000536","hsa","hsa","hsa-miR-16-5p","ACVR2A","1","1","0","0","1","0","1","0","4","2"
"MIRT000803","hsa","hsa","hsa-miR-16-5p","RAB9B","0","0","0","0","0","0","1","0","1","1"
"MIRT000805","hsa","hsa","hsa-miR-16-5p","ACTR1A","0","0","0","0","0","0","1","0","1","1"
"MIRT000807","hsa","hsa","hsa-miR-16-5p","TPI1","0","0","0","0","0","0","1","0","1","1"
"MIRT000809","hsa","hsa","hsa-miR-16-5p","PDCD4","0","0","1","0","1","0","1","0","3","2"
"MIRT000811","hsa","hsa","hsa-miR-16-5p","RAB21","0","0","1","0","0","0","1","0","2","1"
"MIRT000816","hsa","hsa","hsa-miR-16-5p","WT1","0","0","1","0","0","0","1","0","2","1"
"MIRT000818","hsa","hsa","hsa-miR-16-5p","ASXL2","0","0","0","1","0","0","1","0","2","1"
"MIRT000822","hsa","hsa","hsa-miR-16-5p","TMEM251","0","0","0","1","0","0","1","0","2","1"
"MIRT000824","hsa","hsa","hsa-miR-16-5p","CARD8","0","0","0","1","0","0","1","0","2","1"
"MIRT000826","hsa","hsa","hsa-miR-16-5p","CDC14B","0","0","0","1","0","0","1","0","2","1"
"MIRT000828","hsa","hsa","hsa-miR-16-5p","CENPJ","0","0","0","1","0","0","1","0","2","1"
"MIRT000830","hsa","hsa","hsa-miR-16-5p","CEP63","0","0","0","1","0","0","1","0","2","1"
"MIRT000832","hsa","hsa","hsa-miR-16-5p","CREBL2","0","0","0","1","1","0","1","0","3","3"
"MIRT000834","hsa","hsa","hsa-miR-16-5p","ECHDC1","0","0","0","1","0","0","1","0","2","1"
"MIRT000846","hsa","hsa","hsa-miR-16-5p","GOLGA5","0","0","0","1","0","0","1","0","2","1"
"MIRT000848","hsa","hsa","hsa-miR-16-5p","GOLPH3L","0","0","0","1","0","0","1","0","2","1"
"MIRT000850","hsa","hsa","hsa-miR-16-5p","GTF2H1","0","0","0","1","0","0","1","0","2","1"
"MIRT000852","hsa","hsa","hsa-miR-16-5p","H3F3B","0","0","0","1","0","0","1","0","2","1"
"MIRT000854","hsa","hsa","hsa-miR-16-5p","HACE1","0","0","0","1","0","0","1","0","2","1"
"MIRT000856","hsa","hsa","hsa-miR-16-5p","HDHD2","0","0","0","1","0","0","1","0","2","1"
"MIRT000858","hsa","hsa","hsa-miR-16-5p","HERC6","0","0","0","1","0","0","1","0","2","1"
"MIRT000862","hsa","hsa","hsa-miR-16-5p","HRSP12","0","0","0","1","0","0","1","0","2","1"
"MIRT000864","hsa","hsa","hsa-miR-16-5p","HSDL2","0","0","0","1","0","0","1","0","2","1"
"MIRT000867","hsa","hsa","hsa-miR-16-5p","JUN","0","0","0","1","0","0","1","0","2","1"
"MIRT006569","rno","rno","rno-miR-16-5p","Ccnd1","1","0","1","0","0","0","0","0","2","1"
"MIRT000877","hsa","hsa","hsa-miR-16-5p","MCL1","0","0","0","1","0","0","1","0","2","1"
"MIRT000879","hsa","hsa","hsa-miR-16-5p","MSH2","0","0","0","1","0","0","1","0","2","1"
"MIRT000883","hsa","hsa","hsa-miR-16-5p","OMA1","0","0","0","1","0","0","1","0","2","1"
"MIRT000885","hsa","hsa","hsa-miR-16-5p","OSGEPL1","0","0","0","1","0","0","1","0","2","1"
"MIRT000887","hsa","hsa","hsa-miR-16-5p","PDCD6IP","0","0","0","1","0","0","1","0","2","1"
"MIRT000889","hsa","hsa","hsa-miR-16-5p","PHKB","0","0","0","1","0","0","1","0","2","1"
"MIRT000891","hsa","hsa","hsa-miR-16-5p","PMS1","0","0","0","1","0","0","1","0","2","1"
"MIRT000893","hsa","hsa","hsa-miR-16-5p","PNN","0","0","0","1","0","0","1","0","2","1"
"MIRT000895","hsa","hsa","hsa-miR-16-5p","PRIM1","0","0","0","1","0","0","1","0","2","1"
"MIRT000897","hsa","hsa","hsa-miR-16-5p","RAD51C","0","0","0","1","0","0","1","0","2","1"
"MIRT000899","hsa","hsa","hsa-miR-16-5p","RHOT1","0","0","0","1","0","0","1","0","2","1"
"MIRT000901","hsa","hsa","hsa-miR-16-5p","RNASEL","0","0","0","1","0","0","1","0","2","1"
"MIRT000905","hsa","hsa","hsa-miR-16-5p","SLC35A1","0","0","0","1","0","0","1","0","2","1"
"MIRT000907","hsa","hsa","hsa-miR-16-5p","SLC35B3","0","0","0","1","0","0","1","0","2","1"
"MIRT000909","hsa","hsa","hsa-miR-16-5p","TIA1","0","0","0","1","0","0","1","0","2","1"
"MIRT000913","hsa","hsa","hsa-miR-16-5p","UGDH","0","0","0","1","0","0","1","0","2","2"
"MIRT000915","hsa","hsa","hsa-miR-16-5p","UGP2","0","0","0","1","0","0","1","0","2","1"
"MIRT000921","hsa","hsa","hsa-miR-16-5p","ZNF559","0","0","0","1","0","0","1","0","2","1"
"MIRT000939","hsa","hsa","hsa-miR-16-5p","CDK6","1","1","1","0","1","0","1","0","5","2"
"MIRT000940","hsa","hsa","hsa-miR-16-5p","CCND3","1","1","1","0","0","0","1","0","4","1"
"MIRT001064","mmu","mmu","mmu-miR-16-5p","Wnt3a","1","1","1","0","0","0","1","0","4","1"
"MIRT001065","mmu","mmu","mmu-miR-16-5p","Ccnd1","1","1","1","0","0","0","1","0","4","2"
"MIRT001066","mmu","mmu","mmu-miR-16-5p","Bcl2","1","1","1","0","0","0","1","0","4","2"
"MIRT001225","hsa","hsa","hsa-miR-16-5p","CCND1","1","1","1","0","1","0","1","0","5","9"
"MIRT001226","hsa","hsa","hsa-miR-16-5p","CCNE1","1","1","1","1","1","0","1","0","6","11"
"MIRT001395","hsa","hsa","hsa-miR-16-5p","ZNF622","0","0","0","0","1","1","1","0","3","6"
"MIRT001396","hsa","hsa","hsa-miR-16-5p","YIF1B","0","0","0","0","1","1","1","0","3","2"
"MIRT001397","hsa","hsa","hsa-miR-16-5p","VTI1B","0","0","0","1","0","1","1","0","3","2"
"MIRT001398","hsa","hsa","hsa-miR-16-5p","UTP15","0","0","0","0","0","1","1","0","2","1"
"MIRT001399","hsa","hsa","hsa-miR-16-5p","UBE4A","0","0","0","0","1","1","1","0","3","2"
"MIRT001400","hsa","hsa","hsa-miR-16-5p","UBE2V1","0","0","0","0","1","1","0","0","2","5"
"MIRT001401","hsa","hsa","hsa-miR-16-5p","UBE2S","0","0","0","0","0","1","1","0","2","1"
"MIRT001402","hsa","hsa","hsa-miR-16-5p","TXN2","0","0","0","0","0","1","1","0","2","1"
"MIRT001403","hsa","hsa","hsa-miR-16-5p","TPM3","0","0","0","0","1","1","1","0","3","2"
"MIRT001404","hsa","hsa","hsa-miR-16-5p","TOMM34","0","0","0","1","0","1","1","0","3","2"
"MIRT001405","hsa","hsa","hsa-miR-16-5p","TNFSF9","0","0","0","0","1","1","1","0","3","3"
"MIRT001406","hsa","hsa","hsa-miR-16-5p","TMEM43","0","0","0","0","1","1","1","0","3","2"
"MIRT001407","hsa","hsa","hsa-miR-16-5p","TMEM109","0","0","0","0","1","1","1","0","3","2"
"MIRT001408","hsa","hsa","hsa-miR-16-5p","SRPRB","0","0","0","0","1","1","1","0","3","4"
"MIRT001409","hsa","hsa","hsa-miR-16-5p","SRPR","0","0","0","0","1","1","1","0","3","5"
"MIRT001410","hsa","hsa","hsa-miR-16-5p","SQSTM1","0","0","0","0","0","1","1","0","2","1"
"MIRT001411","hsa","hsa","hsa-miR-16-5p","SPTLC1","0","0","0","0","1","1","1","0","3","2"
"MIRT001412","hsa","hsa","hsa-miR-16-5p","SLC7A1","0","0","0","0","0","1","1","0","2","1"
"MIRT001413","hsa","hsa","hsa-miR-16-5p","SLC38A5","0","0","0","0","0","1","1","0","2","1"
"MIRT001414","hsa","hsa","hsa-miR-16-5p","SLC38A1","0","0","0","0","0","1","1","0","2","1"
"MIRT001415","hsa","hsa","hsa-miR-16-5p","SLC25A22","0","0","0","0","1","1","1","0","3","2"
"MIRT001416","hsa","hsa","hsa-miR-16-5p","SLC16A3","0","0","0","0","0","1","1","0","2","1"
"MIRT001417","hsa","hsa","hsa-miR-16-5p","SLC12A2","0","0","0","0","0","1","1","0","2","1"
"MIRT001418","hsa","hsa","hsa-miR-16-5p","SHOC2","0","0","0","0","1","1","1","0","3","7"
"MIRT001419","hsa","hsa","hsa-miR-16-5p","SERPINE2","0","0","0","0","0","1","1","0","2","1"
"MIRT001420","hsa","hsa","hsa-miR-16-5p","SEC24A","0","0","0","0","1","1","1","0","3","3"
"MIRT001421","hsa","hsa","hsa-miR-16-5p","RTN4","0","0","0","1","1","1","1","0","4","3"
"MIRT001422","hsa","hsa","hsa-miR-16-5p","RFT1","0","0","0","0","0","1","1","0","2","1"
"MIRT001423","hsa","hsa","hsa-miR-16-5p","RARS","0","0","1","1","0","1","1","0","4","4"
"MIRT001424","hsa","hsa","hsa-miR-16-5p","RAB30","0","0","0","0","0","1","1","0","2","1"
"MIRT001425","hsa","hsa","hsa-miR-16-5p","PURA","1","0","0","0","1","1","1","0","4","4"
"MIRT001426","hsa","hsa","hsa-miR-16-5p","PTGS2","1","0","0","0","0","1","1","0","3","2"
"MIRT001427","hsa","hsa","hsa-miR-16-5p","PSAT1","0","0","0","0","1","1","1","0","3","5"
"MIRT001428","hsa","hsa","hsa-miR-16-5p","PPP2R5C","0","0","0","0","1","1","1","0","3","3"
"MIRT001429","hsa","hsa","hsa-miR-16-5p","PPIF","0","0","0","0","0","1","1","0","2","1"
"MIRT001430","hsa","hsa","hsa-miR-16-5p","PLK1","0","0","0","0","0","1","1","0","2","1"
"MIRT001431","hsa","hsa","hsa-miR-16-5p","PISD","0","0","0","0","1","1","0","0","2","6"
"MIRT001432","hsa","hsa","hsa-miR-16-5p","PHLDB2","0","0","0","0","0","1","1","0","2","1"
"MIRT001433","hsa","hsa","hsa-miR-16-5p","PANX1","0","0","0","0","0","1","1","0","2","1"
"MIRT001434","hsa","hsa","hsa-miR-16-5p","PAFAH1B2","0","0","0","0","1","1","1","0","3","2"
"MIRT001435","hsa","hsa","hsa-miR-16-5p","NPR3","0","0","0","0","0","1","1","0","2","1"
"MIRT001437","hsa","hsa","hsa-miR-16-5p","NOTCH2","0","0","0","0","1","1","1","0","3","3"
"MIRT001439","hsa","hsa","hsa-miR-16-5p","NAPG","0","0","0","0","1","1","1","0","3","7"
"MIRT001440","hsa","hsa","hsa-miR-16-5p","MRPL20","0","0","0","0","0","1","0","0","1","1"
"MIRT001441","hsa","hsa","hsa-miR-16-5p","MLLT11","0","0","0","0","0","1","1","0","2","1"
"MIRT001442","hsa","hsa","hsa-miR-16-5p","MLLT1","0","0","0","0","0","0","1","0","1","1"
"MIRT001444","hsa","hsa","hsa-miR-16-5p","LYPLA2","0","0","0","0","0","1","1","0","2","1"
"MIRT001445","hsa","hsa","hsa-miR-16-5p","LUZP1","0","0","0","0","1","1","1","0","3","4"
"MIRT001446","hsa","hsa","hsa-miR-16-5p","LAMC1","0","0","0","0","1","1","1","0","3","2"
"MIRT001447","hsa","hsa","hsa-miR-16-5p","KPNA3","0","0","0","0","1","1","1","0","3","2"
"MIRT001448","hsa","hsa","hsa-miR-16-5p","KCNN4","0","0","0","0","0","1","1","0","2","1"
"MIRT001449","hsa","hsa","hsa-miR-16-5p","ITGA2","0","0","1","0","1","1","1","0","4","4"
"MIRT001450","hsa","hsa","hsa-miR-16-5p","IPO4","0","0","0","0","0","1","1","0","2","1"
"MIRT001451","hsa","hsa","hsa-miR-16-5p","IGF2R","0","0","0","0","0","1","1","0","2","1"
"MIRT001452","hsa","hsa","hsa-miR-16-5p","IFRD2","0","0","0","0","0","1","1","0","2","1"
"MIRT001454","hsa","hsa","hsa-miR-16-5p","IFRD1","0","0","0","0","0","1","1","0","2","1"
"MIRT001455","hsa","hsa","hsa-miR-16-5p","HMOX1","0","0","0","0","0","1","1","0","2","1"
"MIRT001456","hsa","hsa","hsa-miR-16-5p","HSPA1A","0","0","0","1","0","1","1","0","3","2"
"MIRT001457","hsa","hsa","hsa-miR-16-5p","HSPA1B","0","0","0","0","1","0","1","0","2","6"
"MIRT001458","hsa","hsa","hsa-miR-16-5p","LAMTOR5","0","0","0","0","0","1","1","0","2","1"
"MIRT001459","hsa","hsa","hsa-miR-16-5p","HARS2","0","0","0","0","0","1","1","0","2","1"
"MIRT001460","hsa","hsa","hsa-miR-16-5p","HARS","0","0","0","0","0","1","1","0","2","1"
"MIRT001461","hsa","hsa","hsa-miR-16-5p","GSTM4","0","0","0","0","0","1","1","0","2","1"
"MIRT001462","hsa","hsa","hsa-miR-16-5p","GPAM","0","0","0","0","0","1","1","0","2","1"
"MIRT001463","hsa","hsa","hsa-miR-16-5p","GNL3L","0","0","0","0","0","1","1","0","2","1"
"MIRT001464","hsa","hsa","hsa-miR-16-5p","GFPT1","0","0","0","0","0","1","1","0","2","1"
"MIRT001465","hsa","hsa","hsa-miR-16-5p","GFM1","0","0","0","0","0","1","1","0","2","1"
"MIRT001466","hsa","hsa","hsa-miR-16-5p","GALNT7","0","0","0","0","0","1","1","0","2","1"
"MIRT001467","hsa","hsa","hsa-miR-16-5p","FNDC3B","0","0","0","0","1","1","1","0","3","2"
"MIRT001468","hsa","hsa","hsa-miR-16-5p","FGF2","1","1","1","0","1","1","1","0","6","4"
"MIRT001469","hsa","hsa","hsa-miR-16-5p","EIF4E","0","0","0","0","0","1","1","0","2","1"
"MIRT001470","hsa","hsa","hsa-miR-16-5p","EGFR","0","0","0","0","0","1","1","0","2","1"
"MIRT001471","hsa","hsa","hsa-miR-16-5p","DNAJB4","0","0","0","0","1","1","1","0","3","2"
"MIRT001472","hsa","hsa","hsa-miR-16-5p","CHORDC1","0","0","0","0","0","1","1","0","2","1"
"MIRT001473","hsa","hsa","hsa-miR-16-5p","CDK5RAP1","0","0","0","0","0","1","1","0","2","1"
"MIRT001474","hsa","hsa","hsa-miR-16-5p","CACNA2D1","0","0","0","0","0","1","1","0","2","1"
"MIRT001475","hsa","hsa","hsa-miR-16-5p","CA12","0","0","0","0","1","1","1","0","3","2"
"MIRT001476","hsa","hsa","hsa-miR-16-5p","ATG9A","0","0","0","0","1","1","1","0","3","5"
"MIRT001477","hsa","hsa","hsa-miR-16-5p","SNX15","0","0","0","0","0","0","1","0","1","1"
"MIRT001478","hsa","hsa","hsa-miR-16-5p","ARL2","1","1","1","1","0","1","1","0","6","2"
"MIRT001479","hsa","hsa","hsa-miR-16-5p","ARHGDIA","0","0","0","0","1","1","1","0","3","5"
"MIRT001480","hsa","hsa","hsa-miR-16-5p","ADSS","0","0","0","0","0","1","1","0","2","1"
"MIRT001481","hsa","hsa","hsa-miR-16-5p","ACP2","0","0","0","0","0","1","1","0","2","1"
"MIRT001482","hsa","hsa","hsa-miR-16-5p","ABHD10","0","0","0","0","0","1","1","0","2","1"
"MIRT001483","hsa","hsa","hsa-miR-16-5p","ABCF2","0","0","0","0","0","1","1","0","2","1"
