"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT000256","hsa","hsa","hsa-miR-17-5p","ZNFX1","1","0","0","0","1","0","1","0","3","5"
"MIRT000257","hsa","hsa","hsa-miR-17-5p","CCL1","1","0","0","0","1","0","1","0","3","2"
"MIRT000258","hsa","hsa","hsa-miR-17-5p","GPR137B","1","0","0","0","1","0","1","0","3","3"
"MIRT000259","hsa","hsa","hsa-miR-17-5p","NABP1","1","0","0","0","1","0","1","0","3","5"
"MIRT000261","hsa","hsa","hsa-miR-17-5p","NPAT","1","0","0","0","1","0","1","0","3","3"
"MIRT000263","hsa","hsa","hsa-miR-17-5p","YES1","1","1","1","0","0","0","1","0","4","2"
"MIRT000482","hsa","hsa","hsa-miR-17-5p","JAK1","1","1","0","0","1","0","1","0","4","3"
"MIRT000499","hsa","hsa","hsa-miR-17-5p","PTEN","1","1","1","0","1","0","1","0","5","12"
"MIRT000600","hsa","hsa","hsa-miR-17-5p","CDKN1A","1","1","1","0","1","0","1","0","5","10"
"MIRT000977","hsa","hsa","hsa-miR-17-5p","PTPRO","1","1","0","0","0","0","1","0","3","2"
"MIRT001158","hsa","hsa","hsa-miR-17-5p","PKD2","1","1","1","0","0","0","1","0","4","1"
"MIRT001206","hsa","hsa","hsa-miR-17-5p","BCL2L11","1","1","1","0","1","0","1","0","5","13"
"MIRT002935","hsa","hsa","hsa-miR-17-5p","E2F1","1","1","1","0","1","0","1","0","5","7"
"MIRT003013","hsa","hsa","hsa-miR-17-5p","MAP3K12","1","0","0","0","0","0","1","0","2","3"
"MIRT003014","hsa","hsa","hsa-miR-17-5p","BCL2","1","1","1","0","0","0","1","0","4","4"
"MIRT003015","hsa","hsa","hsa-miR-17-5p","MEF2D","1","0","0","0","0","0","1","0","2","3"
"MIRT003741","hsa","hsa","hsa-miR-17-5p","RUNX1","1","1","1","0","0","0","1","0","4","1"
"MIRT003898","hsa","hsa","hsa-miR-17-5p","APP","1","1","0","0","1","0","1","0","4","3"
