"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT000333","hsa","hsa","hsa-miR-132-3p","SIRT1","1","1","0","0","0","0","1","0","3","1"
"MIRT000334","hsa","hsa","hsa-miR-132-3p","MECP2","0","0","0","0","0","0","1","0","1","1"
"MIRT000601","hsa","hsa","hsa-miR-132-3p","CDKN1A","1","1","1","0","0","0","1","0","4","1"
"MIRT002329","hsa","hsa","hsa-miR-132-3p","RFX4","0","0","0","0","0","0","1","0","1","1"
"MIRT003926","hsa","hsa","hsa-miR-132-3p","ARHGAP32","1","1","1","0","0","0","1","0","4","3"
"MIRT006503","hsa","hsa","hsa-miR-132-3p","RB1","1","1","1","0","0","0","0","0","3","1"
"MIRT006628","mmu","mmu","hsa-miR-132-3p","Mecp2","1","1","1","1","0","0","0","0","4","1"
"MIRT006659","hsa","hsa","hsa-miR-132-3p","HBEGF","1","1","1","1","0","0","0","0","4","3"
"MIRT007010","hsa","hsa","hsa-miR-132-3p","RASA1","0","1","0","0","0","0","0","0","1","1"
"MIRT007166","hsa","hsa","hsa-miR-132-3p","CRK","1","0","0","1","0","0","0","0","2","2"
"MIRT007167","hsa","hsa","hsa-miR-132-3p","TJAP1","1","0","0","0","1","0","0","0","2","2"
"MIRT007253","hsa","hsa","hsa-miR-132-3p","TLN2","1","0","0","0","0","0","0","0","1","2"
"MIRT021716","hsa","hsa","hsa-miR-132-3p","ARL6IP6","0","0","0","1","0","0","0","0","1","1"
"MIRT021717","hsa","hsa","hsa-miR-132-3p","COX8C","0","0","0","1","0","0","0","0","1","1"
"MIRT021718","hsa","hsa","hsa-miR-132-3p","PIP5K1A","0","0","0","1","0","0","0","0","1","1"
"MIRT021719","hsa","hsa","hsa-miR-132-3p","CDH3","0","0","0","1","0","0","0","0","1","1"
"MIRT021720","hsa","hsa","hsa-miR-132-3p","LOXL1","0","0","0","1","0","0","0","0","1","1"
"MIRT021721","hsa","hsa","hsa-miR-132-3p","TNFRSF17","0","0","0","1","0","0","0","0","1","1"
"MIRT021722","hsa","hsa","hsa-miR-132-3p","ADH1A","0","0","0","1","0","0","0","0","1","1"
"MIRT021723","hsa","hsa","hsa-miR-132-3p","KCTD4","0","0","0","1","0","0","0","0","1","1"
"MIRT021724","hsa","hsa","hsa-miR-132-3p","PROSC","0","0","0","1","0","0","0","0","1","1"
"MIRT021725","hsa","hsa","hsa-miR-132-3p","WNT3A","0","0","0","1","0","0","0","0","1","1"
"MIRT021726","hsa","hsa","hsa-miR-132-3p","KCNJ9","0","0","0","1","0","0","0","0","1","1"
"MIRT021727","hsa","hsa","hsa-miR-132-3p","SMCHD1","0","0","0","1","0","0","0","0","1","1"
