"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT000137","hsa","hsa","hsa-miR-221-3p","CDKN1B","1","1","1","1","1","0","1","0","6","30"
"MIRT000140","hsa","hsa","hsa-miR-221-3p","BCL2L11","0","0","0","0","1","0","1","0","2","4"
"MIRT000141","hsa","hsa","hsa-miR-221-3p","BMF","1","1","1","0","0","0","1","0","4","1"
"MIRT000434","hsa","hsa","hsa-miR-221-3p","FOXO3","1","1","1","0","0","0","1","0","4","1"
"MIRT006376","hsa","hsa","hsa-miR-221-3p","DICER1","1","0","0","0","0","0","0","0","1","1"
"MIRT001780","hsa","hsa","hsa-miR-221-3p","KIT","1","1","1","1","0","0","1","0","5","12"
"MIRT001971","hsa","hsa","hsa-miR-221-3p","HOXB5","0","0","0","0","0","0","1","0","1","1"
"MIRT002272","hsa","hsa","hsa-miR-221-3p","CDKN1C","1","1","1","1","0","0","1","0","5","5"
"MIRT002335","hsa","hsa","hsa-miR-221-3p","TMED7","1","1","1","0","0","0","1","0","4","9"
"MIRT006063","hsa","hsa","hsa-miR-221-3p","ETS1","1","1","1","1","1","0","0","0","5","3"
"MIRT003368","hsa","hsa","hsa-miR-221-3p","HMGXB4","1","0","0","1","0","0","0","0","2","1"
"MIRT003367","hsa","hsa","hsa-miR-221-3p","BBC3","1","1","1","1","0","0","1","0","5","4"
"MIRT003366","hsa","hsa","hsa-miR-221-3p","ARIH2","1","0","0","1","0","0","0","0","2","1"
"MIRT003365","hsa","hsa","hsa-miR-221-3p","USP18","1","0","0","1","0","0","0","0","2","1"
"MIRT003364","hsa","hsa","hsa-miR-221-3p","BRAP","1","0","0","1","0","0","0","0","2","1"
"MIRT003363","hsa","hsa","hsa-miR-221-3p","CREBZF","1","0","0","1","0","0","0","0","2","1"
"MIRT003362","hsa","hsa","hsa-miR-221-3p","DKK2","1","0","0","1","0","0","0","0","2","1"
"MIRT003361","hsa","hsa","hsa-miR-221-3p","MYBL1","1","0","0","1","0","0","0","0","2","1"
"MIRT003360","hsa","hsa","hsa-miR-221-3p","TBK1","1","1","0","1","0","0","1","0","4","1"
"MIRT003359","hsa","hsa","hsa-miR-221-3p","BNIP3L","1","1","1","1","0","0","1","0","5","1"
"MIRT003358","hsa","hsa","hsa-miR-221-3p","DDIT4","1","1","1","1","1","0","1","0","6","2"
"MIRT003452","hsa","hsa","hsa-miR-221-3p","TIMP3","1","1","1","0","0","0","0","0","3","5"
"MIRT006018","hsa","hsa","hsa-miR-221-3p","DIRAS3","1","1","1","0","0","0","0","0","3","2"
